stop_id,stop_name,lat,lng,type
1844,YEÅÄ°L VADÄ° PARKI,36.9942,37.3721,Bus Stop
1845,1.NOLU KIRSAL TERMÄ°NAL,37.0152,37.4051,Bus Stop
1846,SEMBOL PARK Ä°NÅAAT,37.0362,37.4381,Bus Stop
1851,SAKARYA MAH.,36.9912,37.3031,Bus Stop
1852,YEŞİL VADİ KÖPRÜSÜ,37.0122,37.3361,Bus Stop
1853,YEŞİL VADİ KÖPÜSÜ,37.0332,37.3691,Bus Stop
1854,SEYRANTEPE EMLAK,37.0542,37.4021,Bus Stop
1855,ABDULHAMİT HAN İ.Ö.O.,37.0752,37.4351,Bus Stop
1858,KORUCAK MAH.,37.1382,37.3841,Bus Stop
1859,YAMAÇOBA MAH.,37.0092,37.4171,Bus Stop
1860,SOFALICI MAH.2,37.0302,37.4501,Bus Stop
1861,KARATAÅ 424.NOLU CAD.,37.0512,37.3331,Bus Stop
1865,ESENTEPE SOSYAL TESÄ°SLERÄ°,37.1352,37.3151,Bus Stop
1866,YEÅÄ°LOVA KAVÅAK,37.0062,37.3481,Bus Stop
1867,NARLITEPE SON DURAK,37.0272,37.3811,Bus Stop
1869,HOŞGÖR KURANKURSU,37.0692,37.4471,Bus Stop
1870,Ä°MAMAZAM CAMÄ°Ä°,37.0902,37.3301,Bus Stop
1871,OGUZELİ FATİH İ.Ö.OKULU,37.1112,37.3631,Bus Stop
1872,BOSTANCI APARTMANI,37.1322,37.3961,Bus Stop
1873,KÖŞK APARTMANI,37.0032,37.4291,Bus Stop
1875,KOZLUCA MAH.,37.0452,37.3451,Bus Stop
1876,KÄ°LLÄ°K MAH.,37.0662,37.3781,Bus Stop
1877,FISTIKÇILAR SİTESİ 3.,37.0872,37.4111,Bus Stop
1878,Ä°BNÄ°SÄ°NA MAH.3,37.1082,37.4441,Bus Stop
1879,SARISALKIM YOLU,37.1292,37.3271,Bus Stop
1880,ESKÄ° ÅAHÄ°NBEY BELEDÄ°YESÄ°,37.0002,37.3601,Bus Stop
1881,GÜVENEVLER 26.NOLU CAD.,37.0212,37.3931,Bus Stop
1882,400.NOLU CAD.,37.0422,37.4261,Bus Stop
1883,400.NOLU CAD.Ä°Å BANKASI,37.0632,37.3091,Bus Stop
1884,KARATAŞ UZAY ÇATI,37.0842,37.3421,Bus Stop
1885,MAAÅ KUYU CAD. ÅÄ°RÄ°NEVLER,37.1052,37.3751,Bus Stop
1886,D.400 ADANA YOLU,37.1262,37.4081,Bus Stop
1887,KIZILHÄ°SAR YATILI OKUL,36.9972,37.4411,Bus Stop
1888,AYDINLAR MAH.SOSYAL TESÄ°SLER,37.0182,37.3241,Bus Stop
1889,MERÄ°NOS SÄ°TESÄ°,37.0392,37.3571,Bus Stop
1890,KARAYILAN CAD.1,37.0602,37.3901,Bus Stop
1891,KARAYILAN CAD.2,37.0812,37.4231,Bus Stop
1892,KARAYILAN CAD.3,37.1022,37.3061,Bus Stop
1893,29.NOLU CAD.,37.1232,37.3391,Bus Stop
1894,GAZÄ°KENT SON DURAK,36.9942,37.3721,Bus Stop
1896,52.NOLU SOKAK,37.0362,37.4381,Bus Stop
1898,BADEMCÄ° SOK.1,37.0782,37.3541,Bus Stop
1899,BADEMCÄ° SOK.2,37.0992,37.3871,Bus Stop
1900,BADEMCÄ° SOK.3,37.1202,37.4201,Bus Stop
1901,60 YIL 16.NOLU CAD.,36.9912,37.3031,Bus Stop
1902,YUKARIBAYIR 30.NOLU CAD.,37.0122,37.3361,Bus Stop
1903,MAHSUNÄ° ÅERÄ°F CAD.,37.0332,37.3691,Bus Stop
1904,MAVÄ°KENT SON DURAK,37.0542,37.4021,Bus Stop
1905,KAZIM KARABEKÄ°R SAGLIK OCAGI,37.0752,37.4351,Bus Stop
1907,ALİİHSAN GÖGÜŞ CADDESİ,37.1172,37.3511,Bus Stop
1909,KIZIL HİSAR YOL ÇATI,37.0092,37.4171,Bus Stop
1911,ZEUGMA MOZAİK MÜZESİ,37.0512,37.3331,Bus Stop
1912,LALE ZAR CAMÄ°Ä°,37.0722,37.3661,Bus Stop
1913,ÇAMLITEPE F.24*A,37.0932,37.3991,Bus Stop
1916,ALAÇALI MAH.,37.0062,37.3481,Bus Stop
1917,DÜZBAYIR MAH.,37.0272,37.3811,Bus Stop
1918,TAÅLI MAH.,37.0482,37.4141,Bus Stop
1919,GÜVEÇLİ MAH.,37.0692,37.4471,Bus Stop
1920,YUKARI GÜNEYSE MAH.,37.0902,37.3301,Bus Stop
1921,AYDINKAYA MAH.,37.1112,37.3631,Bus Stop
1922,CERÄ°TYENÄ°YAPAN MAH.,37.1322,37.3961,Bus Stop
1923,DURUKÖY MAH.,37.0032,37.4291,Bus Stop
1924,ÇAVUŞBAŞI MAH.,37.0242,37.3121,Bus Stop
1925,TÜZEL MAH.,37.0452,37.3451,Bus Stop
1926,BAYATLI MAH.,37.0662,37.3781,Bus Stop
1927,AMBARCIK MAH.,37.0872,37.4111,Bus Stop
1928,SEVÄ°NDÄ° MAH.,37.1082,37.4441,Bus Stop
1930,BÜYÜK KARACAÖREN MAH.,37.0002,37.3601,Bus Stop
1931,ASLANLI MAH.,37.0212,37.3931,Bus Stop
1932,Ä°NKILAP MAH.,37.0422,37.4261,Bus Stop
1933,ÜÇKUBBE MAH.,37.0632,37.3091,Bus Stop
1934,DERO KÜÇÜK KARACAVİRAN MAH.,37.0842,37.3421,Bus Stop
1935,ERMÄ°Å MAH.,37.1052,37.3751,Bus Stop
1936,ASMACIK MAH.,37.1262,37.4081,Bus Stop
1937,HACIAÄA MAH.,36.9972,37.4411,Bus Stop
1938,DEMÄ°RKONAK MAH.,37.0182,37.3241,Bus Stop
1939,HÖTOĞLU MAH.,37.0392,37.3571,Bus Stop
1940,ALAHACI MAH.,37.0602,37.3901,Bus Stop
1941,DOÄANPINAR MAH.,37.0812,37.4231,Bus Stop
1942,UÄUROVA MAH,37.1022,37.3061,Bus Stop
1943,YAKACIK MAH.2,37.1232,37.3391,Bus Stop
1945,KARAYUSUFLU MAH.,37.0152,37.4051,Bus Stop
1946,GEDÄ°KKUYU MAH.,37.0362,37.4381,Bus Stop
1947,ÇANAKÇI MAH.,37.0572,37.3211,Bus Stop
1948,FISTIKÇILAR SİTESİ 4.,37.0782,37.3541,Bus Stop
1949,KIRATLI MAH.,37.0992,37.3871,Bus Stop
1950,YENÄ°YAZI MAH.,37.1202,37.4201,Bus Stop
1951,ÇEVRELİ MAH.,36.9912,37.3031,Bus Stop
1952,SARIKAYA MAH.1,37.0122,37.3361,Bus Stop
1953,SARIKAYA MAH.2,37.0332,37.3691,Bus Stop
1954,ORTAKLAR MAH.,37.0542,37.4021,Bus Stop
1955,ÇİFLİKKÖY MAH.1,37.0752,37.4351,Bus Stop
1956,ATALAR MAH.,37.0962,37.3181,Bus Stop
1958,Ä°BNÄ°SÄ°NA MAH.2,37.1382,37.3841,Bus Stop
1959,TOKDEMÄ°R MAH.2,37.0092,37.4171,Bus Stop
1960,AÅAÄIYENÄ°YAPAN MAH.,37.0302,37.4501,Bus Stop
1961,KAYALAR MAH.,37.0512,37.3331,Bus Stop
1962,KÖSELER MAH.,37.0722,37.3661,Bus Stop
1963,KAMIÅLI MAH,37.0932,37.3991,Bus Stop
1964,SARISALKIM CAMÄ°Ä°,37.1142,37.4321,Bus Stop
1965,ÅEHÄ°T BÄ°NBAÅI ARSLAN KULAKSIZ CADDESÄ°,37.1352,37.3151,Bus Stop
1966,CERGÄ°BOZANLAR,37.0062,37.3481,Bus Stop
1967,KUBA CAMÄ°Ä°,37.0272,37.3811,Bus Stop
1969,75.YIL MAH. 63 NOLU SK.,37.0692,37.4471,Bus Stop
1970,OÄUZELÄ° YOLU 3.,37.0902,37.3301,Bus Stop
1971,OÄUZELÄ° YOLU 4.,37.1112,37.3631,Bus Stop
1972,GÜZELVADİ MAH. 51 NOLU CAD.,37.1322,37.3961,Bus Stop
1973,BATALHÖYÜK MAH. 14 NOLU CAD.,37.0032,37.4291,Bus Stop
1974,Ä°BNÄ°SÄ°NA MAH.5,37.0242,37.3121,Bus Stop
1975,Ä°BNÄ°SÄ°NA MAH.6,37.0452,37.3451,Bus Stop
1976,SELÄ°MÄ°YE MAHALLESÄ° 69 NOLU CADDE,37.0662,37.3781,Bus Stop
1978,SELİMİYE MAHALLESİ UZAY ÇATI,37.1082,37.4441,Bus Stop
1980,280 NOLU CADDE,37.0002,37.3601,Bus Stop
1981,ÅAHÄ°NBEY TEMÄ°ZLÄ°K Ä°ÅLERÄ°,37.0212,37.3931,Bus Stop
1983,TÄ°TÄ°ZLER CADDESÄ° 3.,37.0632,37.3091,Bus Stop
1985,D 400 KARAYOLU BAÅPINAR,37.1052,37.3751,Bus Stop
1987,OÄUZELÄ° ALÄ° NAFAK CAD.,36.9972,37.4411,Bus Stop
1988,BATALHÖYÜK MAHALLESİ 14 NOLU CADDE,37.0182,37.3241,Bus Stop
1989,BURÇ YOLU 1,37.0392,37.3571,Bus Stop
1990,BURÇ YOLU 2,37.0602,37.3901,Bus Stop
1991,GÜNEYKENT OSKA PARK SİTESİ,37.0812,37.4231,Bus Stop
1993,YEÅÄ°LVADÄ° SÄ°TESÄ°,37.1232,37.3391,Bus Stop
1994,KÜRÜM MAH.,36.9942,37.3721,Bus Stop
1995,SAM MAH. GÄ°RÄ°ÅÄ°,37.0152,37.4051,Bus Stop
1996,DURNALIK MAH.MEZARLIK,37.0362,37.4381,Bus Stop
1997,KÖRKÜN MAH.8,37.0572,37.3211,Bus Stop
1998,ANTEPÄ°A 1,37.0782,37.3541,Bus Stop
1999,ANTEPÄ°A 2,37.0992,37.3871,Bus Stop
2000,GEYLANÄ° MAH. TOKÄ°,37.1202,37.4201,Bus Stop
2001,HACIFAKILI MAH.,36.9912,37.3031,Bus Stop
2002,KEÇİLİ MAH.,37.0122,37.3361,Bus Stop
2003,KABACA AĞAÇ MAH.,37.0332,37.3691,Bus Stop
2004,GÜRBAŞAK MAH.,37.0542,37.4021,Bus Stop
2005,YEÅÄ°LKENT MAHALLESÄ°,37.0752,37.4351,Bus Stop
2006,RÜYA PLAZA,37.0962,37.3181,Bus Stop
2007,OSKA EVLERÄ° 2,37.1172,37.3511,Bus Stop
2008,ŞEHİT ÖMER FARUK POLAT CAD.,37.1382,37.3841,Bus Stop
2011,ERTUÄRULGAZÄ° MAHALLESÄ° PARK,37.0512,37.3331,Bus Stop
2013,SERÄ°NEVLER 82 NOLU CADDE,37.0932,37.3991,Bus Stop
2015,ERTUÄRULGAZÄ° MAHALLESÄ° MUHTARLIK,37.1352,37.3151,Bus Stop
2017,GÜZELVADİ PARKI,37.0272,37.3811,Bus Stop
2019,TRAKTÖRCÜLER SİTESİ,37.0692,37.4471,Bus Stop
2021,25 ARALIK SANAYÄ° SÄ°TESÄ°,37.1112,37.3631,Bus Stop
2023,ASİYE ZİLAN İ.Ö.OKULU,37.0032,37.4291,Bus Stop
2025,YAKACIK MAH.3,37.0452,37.3451,Bus Stop
2026,ÅEYH ÅAMÄ°L CAMÄ°Ä°,37.0662,37.3781,Bus Stop
2027,SERBEST BÖLGE,37.0872,37.4111,Bus Stop
2029,GAZÄ°LER MAHALLESÄ° 1,37.1292,37.3271,Bus Stop
2030,GAZÄ°LER MAHALLESÄ° 2,37.0002,37.3601,Bus Stop
2031,GAZÄ°LER MAHALLESÄ° 3,37.0212,37.3931,Bus Stop
2032,GAZÄ°LER MAHALLESÄ° FLORYA SÄ°TESÄ°,37.0422,37.4261,Bus Stop
2033,AKDERE MAHALLESÄ° 66 NOLU CADDE 1,37.0632,37.3091,Bus Stop
2034,AKDERE MAHALLESÄ° 66 NOLU CADDE 2,37.0842,37.3421,Bus Stop
2035,AKDERE MAHALLESÄ° 66 NOLU CADDE 3,37.1052,37.3751,Bus Stop
2036,AKDERE MAHALLESÄ° 66 NOLU CADDE 4,37.1262,37.4081,Bus Stop
2037,AKDERE İLK ÖĞRETİM OKULU,36.9972,37.4411,Bus Stop
2039,AKDERE MAHALLESÄ° 25 NOLU CADDE 1,37.0392,37.3571,Bus Stop
2040,AKDERE MAHALLESÄ° 25 NOLU CADDE 2,37.0602,37.3901,Bus Stop
2041,AKDERE MAHALLESÄ° 25 NOLU CADDE 3,37.0812,37.4231,Bus Stop
2042,AKDERE MAHALLESÄ° 25 NOLU CADDE 4,37.1022,37.3061,Bus Stop
2043,YEÅÄ°LVADÄ° BULVARI,37.1232,37.3391,Bus Stop
2045,GAZÄ°KONUTLARI,37.0152,37.4051,Bus Stop
2046,AKDERE MAHALLESÄ° MEYDAN,37.0362,37.4381,Bus Stop
2048,AKDERE MAHALLESÄ° PARK,37.0782,37.3541,Bus Stop
2050,ANKA HASTANESÄ°,37.1202,37.4201,Bus Stop
2051,YAVUZELÄ° YOLU AKPET PETROL,36.9912,37.3031,Bus Stop
2053,BEYKENT ORTAOKULU,37.0332,37.3691,Bus Stop
2055,ŞİRİNGÜL SİTESİ,37.0752,37.4351,Bus Stop
2057,BEYKENT UZAYÇATI,37.1172,37.3511,Bus Stop
2058,Ä°KRA SÄ°TESÄ°,37.1382,37.3841,Bus Stop
2059,BEYKENT 1. ETAP C/8 BLOK,37.0092,37.4171,Bus Stop
2062,GÜNEŞ 1 NOLU CADDE,37.0722,37.3661,Bus Stop
2063,GÜNEŞ 160 NOLU CADDE 1,37.0932,37.3991,Bus Stop
2064,GÜNEŞ 160 NOLU CADDE 2,37.1142,37.4321,Bus Stop
2065,GÜNEŞ 160 NOLU CADDE 3,37.1352,37.3151,Bus Stop
2066,GÜNEŞ 160 NOLU CADDE 4,37.0062,37.3481,Bus Stop
2067,ERTUGRUL GAZÄ° MH.,37.0272,37.3811,Bus Stop
2068,YEÅÄ°L MAVÄ°KENT SÄ°TESÄ°,37.0482,37.4141,Bus Stop
2069,BEYKENT KORU EVLERÄ°,37.0692,37.4471,Bus Stop
2071,BÜLBÜLZADE MAHALLESİ,37.1112,37.3631,Bus Stop
2072,BEYKENT MAHALLESİ BÜFE,37.1322,37.3961,Bus Stop
2073,ÖZDEMİR BEY CADDESİ,37.0032,37.4291,Bus Stop
2074,TURGUT ÖZAL BULVARI 1,37.0242,37.3121,Bus Stop
2075,TURGUT ÖZAL BULVARI 2,37.0452,37.3451,Bus Stop
2076,ABDULKADÄ°R KONUKOÄLU CADDESÄ°,37.0662,37.3781,Bus Stop
2078,AMAÇ SİTESİ,37.1082,37.4441,Bus Stop
2079,TAÅLICA SOSYAL TESÄ°SLERÄ°,37.1292,37.3271,Bus Stop
2080,ERTUÄRUL GAZÄ° MAHALLESÄ° KAVÅAK,37.0002,37.3601,Bus Stop
2081,MÄ°RAC APT.,37.0212,37.3931,Bus Stop
2082,EKÄ°NCÄ° PETROL,37.0422,37.4261,Bus Stop
2084,OÄUZELÄ° MEZARLIK 2,37.0842,37.3421,Bus Stop
2085,OÄUZELÄ° MEZARLIK 3,37.1052,37.3751,Bus Stop
2086,BARAK MAHALLESÄ° 4 NOLU CADDE,37.1262,37.4081,Bus Stop
2087,BARAK İ.Ö.O. 1,36.9972,37.4411,Bus Stop
2088,BARAK İ.Ö.O. 2,37.0182,37.3241,Bus Stop
2089,SEVGÄ° SÄ°TESÄ°,37.0392,37.3571,Bus Stop
2090,BORYAL SÄ°TESÄ°,37.0602,37.3901,Bus Stop
2093,BÜLBÜLZADE MAHALLESİ PARK,37.1232,37.3391,Bus Stop
2095,KARACA AHMET KÜLTÜR MERKEZİ,37.0152,37.4051,Bus Stop
2097,KARACA AHMET MAH.KAVÅAK,37.0572,37.3211,Bus Stop
2099,KARCA AHMET MAH.MUHTARLIK,37.0992,37.3871,Bus Stop
2101,KARACA AHMET MAH.BÄ°M,36.9912,37.3031,Bus Stop
2103,OLCAY KÜLAH İ.Ö.OKULU,37.0332,37.3691,Bus Stop
2106,BÖLGE ADLİYESİ,37.0962,37.3181,Bus Stop
2107,75.YIL MAH.PARK,37.1172,37.3511,Bus Stop
2108,TUGAY,37.1382,37.3841,Bus Stop
2109,BEYKENT MAHALLESÄ°,37.0092,37.4171,Bus Stop
2111,BEDİRKÖY YOL ÇATI,37.0512,37.3331,Bus Stop
2112,BEDİRKÖY BAG EVLERİ,37.0722,37.3661,Bus Stop
2113,SUBOGAZ GÄ°RÄ°ÅÄ°,37.0932,37.3991,Bus Stop
2114,SUBOGAZ MEYDAN,37.1142,37.4321,Bus Stop
2115,KOZLUYAZI YOL ÇATI,37.1352,37.3151,Bus Stop
2116,BİLEK KÖYÜ MEZARLIK,37.0062,37.3481,Bus Stop
2117,ARIL JANDARMA,37.0272,37.3811,Bus Stop
2118,ARIL MEZARLIK,37.0482,37.4141,Bus Stop
2119,GAB GALVENÄ°Z,37.0692,37.4471,Bus Stop
2120,BÜYÜKPINAR YOL ÇATI,37.0902,37.3301,Bus Stop
2121,BÜYÜKPINAR MEYDAN,37.1112,37.3631,Bus Stop
2122,BÜYÜKPINAR ÇEŞME,37.1322,37.3961,Bus Stop
2123,BÜYÜKPINAR 15.NOLU SOK.,37.0032,37.4291,Bus Stop
2124,BÜYÜKPINAR VİLLALAR,37.0242,37.3121,Bus Stop
2125,ÅÄ°RÄ°NEVLER ORMAN,37.0452,37.3451,Bus Stop
2126,ONAT KUTLAR MEYDAN,37.0662,37.3781,Bus Stop
2127,GÜZEL YURT MAH.MUHTARLIK,37.0872,37.4111,Bus Stop
2128,GÜZEL YURT KONUTLARI,37.1082,37.4441,Bus Stop
2129,ÜÇYÜZ EVLER TOKİ 1,37.1292,37.3271,Bus Stop
2130,ÜÇYÜZ EVLER TOKİ 2,37.0002,37.3601,Bus Stop
2131,ÜÇYÜZ EVLER TOKİ 3,37.0212,37.3931,Bus Stop
2134,HACI FEHMÄ° CAMÄ°Ä°,37.0842,37.3421,Bus Stop
2136,ESENTEPE MAHALLESÄ° 36 NOLU SK,37.1262,37.4081,Bus Stop
2138,ALTINOVA KONUTLARI,37.0182,37.3241,Bus Stop
2139,AKKENT PARKI,37.0392,37.3571,Bus Stop
2140,İSLAM BİLİMTEKNELOJİ ÜNÜVERSİTESİ,37.0602,37.3901,Bus Stop
2141,OSMAN GAZÄ° MAH.10.NOLU CAD.,37.0812,37.4231,Bus Stop
2143,AHMET ÅÄ°RECÄ° BULVARI,37.1232,37.3391,Bus Stop
2144,HACÄ°BABA MAH.MEYDAN,36.9942,37.3721,Bus Stop
2145,IÅIKLI MAH.MEYDAN,37.0152,37.4051,Bus Stop
2146,IÅIKLI MAH.BAKKAL,37.0362,37.4381,Bus Stop
2147,IÅIKLI MAH.SAGLIK OCAGI,37.0572,37.3211,Bus Stop
2148,KIZICAGÖL MAH.ÇİFTLİK,37.0782,37.3541,Bus Stop
2149,ÖGÜMSÖGÜT MAH.2,37.0992,37.3871,Bus Stop
2150,ÖGÜMSÖGÜT MAH.3,37.1202,37.4201,Bus Stop
2151,ÖGÜMSÖGÜT MAH.4,36.9912,37.3031,Bus Stop
2152,ÖGÜMSÖGÜT MAH.5,37.0122,37.3361,Bus Stop
2153,23.NÄ°SAN ORTA OKULU,37.0332,37.3691,Bus Stop
2155,YAVUZ SELİM ÖGRENCİ YURDU,37.0752,37.4351,Bus Stop
2156,KALYON STATYUMU,37.0962,37.3181,Bus Stop
2157,ULAÅ MH.74.NOLU SOK.,37.1172,37.3511,Bus Stop
2159,DOSLAR KRATHANESÄ°,37.0092,37.4171,Bus Stop
2160,FIRAT TUHAFÄ°YE,37.0302,37.4501,Bus Stop
2161,BEYHAN GÄ°YÄ°M,37.0512,37.3331,Bus Stop
2162,İMAM ÇOBAN İ.Ö.OKULU,37.0722,37.3661,Bus Stop
2164,YAKACIK KÖYÜ.3,37.1142,37.4321,Bus Stop
2165,112 ÇAGRI MERKEZİ,37.1352,37.3151,Bus Stop
2166,DÖŞ MAN,37.0062,37.3481,Bus Stop
2167,BURÇ YOLU,37.0272,37.3811,Bus Stop
2169,TEDAÅ,37.0692,37.4471,Bus Stop
2170,TERAS EVLER,37.0902,37.3301,Bus Stop
2171,SAFAÅEHÄ°R BARIÅ SÄ°TESÄ°,37.1112,37.3631,Bus Stop
2173,ÇAYBAŞI MAH.AK PINAR,37.0032,37.4291,Bus Stop
2174,HAYVAN PAZARI KAVÅAK,37.0242,37.3121,Bus Stop
2175,HAYVAN PAZARI BAÅKAYA MARKET,37.0452,37.3451,Bus Stop
2176,HAYVAN PAZARI ÇIKIŞ,37.0662,37.3781,Bus Stop
2177,HAYVAN PAZARI GÄ°RÄ°Å,37.0872,37.4111,Bus Stop
2178,AYTEMÄ°Z PETROL,37.1082,37.4441,Bus Stop
2179,SEVER AVM.,37.1292,37.3271,Bus Stop
2180,SEYRANTEPE Ä°LKOKULU,37.0002,37.3601,Bus Stop
2182,ERUSLU CAMÄ°Ä°,37.0422,37.4261,Bus Stop
2184,DÜNDARLI KÖYÜ,37.0842,37.3421,Bus Stop
2185,KÖKSALAN KÖYÜ,37.1052,37.3751,Bus Stop
2186,SÜLÜKLÜ KÖYÜ,37.1262,37.4081,Bus Stop
2187,KARAKESEK KÖYÜ,36.9972,37.4411,Bus Stop
2188,GÜRSU MAH.1,37.0182,37.3241,Bus Stop
2190,GÜRSU MAH.2,37.0602,37.3901,Bus Stop
2192,GÜRSU MAH.3,37.1022,37.3061,Bus Stop
2194,YEÅÄ°LDERE MEYDAN,36.9942,37.3721,Bus Stop
2195,TURGUT ÖZAL BULVARI,37.0152,37.4051,Bus Stop
2196,BİLEK YÜZME HAVUZU,37.0362,37.4381,Bus Stop
2198,GAZÄ°LER MAH.FLORYA SÄ°TESÄ°,37.0782,37.3541,Bus Stop
2199,DEVEHÖYÜK KÖYÜ,37.0992,37.3871,Bus Stop
2200,KAYALIPINAR MEZRASI,37.1202,37.4201,Bus Stop
2201,YÖRELİ,36.9912,37.3031,Bus Stop
2202,KARAHÜSEYİNLİ,37.0122,37.3361,Bus Stop
2203,BAGTEPE,37.0332,37.3691,Bus Stop
2204,ÅENLÄ°KCE,37.0542,37.4021,Bus Stop
2205,GÜLPINAR,37.0752,37.4351,Bus Stop
2206,BEGENDÄ°K,37.0962,37.3181,Bus Stop
2207,KASABA,37.1172,37.3511,Bus Stop
2208,SÜLEYMAN OBASI,37.1382,37.3841,Bus Stop
2209,SARAYMAGARA,37.0092,37.4171,Bus Stop
2210,YUKARI KEKLÄ°K TEPE,37.0302,37.4501,Bus Stop
2211,AÅÅAGI KEKLÄ°K TEPE,37.0512,37.3331,Bus Stop
2212,HACIMALLI,37.0722,37.3661,Bus Stop
2213,GÖBEK,37.0932,37.3991,Bus Stop
2214,ÜÇGÖL,37.1142,37.4321,Bus Stop
2215,DÜZCE,37.1352,37.3151,Bus Stop
2216,ÇİLTOPRAK,37.0062,37.3481,Bus Stop
2217,AÅÅAGI KAYABAÅ,37.0272,37.3811,Bus Stop
2218,YUKARI KAYABAÅ,37.0482,37.4141,Bus Stop
2219,AŞŞAGI YENİ KÖY,37.0692,37.4471,Bus Stop
2220,YUKARI YENİ KÖY,37.0902,37.3301,Bus Stop
2221,BÜLBÜL,37.1112,37.3631,Bus Stop
2222,ELMACIK,37.1322,37.3961,Bus Stop
2223,TOKAÇLI,37.0032,37.4291,Bus Stop
2224,HAM OBASI,37.0242,37.3121,Bus Stop
2225,BURÇ GİRİŞİ,37.0452,37.3451,Bus Stop
2227,BEYKENT 4.NOLU CADDE,37.0872,37.4111,Bus Stop
2228,SELÄ°MÄ°YE MAH.74.NOLU CAD.,37.1082,37.4441,Bus Stop
2232,ÅEHÄ°R HASTANESÄ°,37.0422,37.4261,Bus Stop
2233,GAZÄ°LER MAH.YENÄ° TOKÄ° KONUTLARI,37.0632,37.3091,Bus Stop
2235,AKTOPRAK YOLU MUR ET,37.1052,37.3751,Bus Stop
2237,MAVÄ°KENT 3.ETAP SÄ°TESÄ°,36.9972,37.4411,Bus Stop
2239,GAZÄ°LER SÄ°TESÄ° PARK,37.0392,37.3571,Bus Stop
2241,BALLIK KÖYÜ,37.0812,37.4231,Bus Stop
2242,DEGİRMİTAŞ KÖYÜ,37.1022,37.3061,Bus Stop
2243,BAKIRCA KÖYÜ,37.1232,37.3391,Bus Stop
2244,SARIBUGDAY KÖYÜ,36.9942,37.3721,Bus Stop
2245,HALİLBAŞ KÖYÜ,37.0152,37.4051,Bus Stop
2247,SAFÄ°R KONAKLARI,37.0572,37.3211,Bus Stop
2249,HUMANIZLI MAH.Ä°MZA Ä°NÅAAT,37.0992,37.3871,Bus Stop
2250,HUMANIZLI MAH.MUHTARLIK,37.1202,37.4201,Bus Stop
2251,YAVUZELÄ° PTT,36.9912,37.3031,Bus Stop
2252,YAVUZELÄ° YILMAZLAR PETROL,37.0122,37.3361,Bus Stop
2254,ÇINARLI SİTESİ,37.0542,37.4021,Bus Stop
2255,MERVEÅEHÄ°R MAH.BÄ°M,37.0752,37.4351,Bus Stop
2258,ESKÄ° NÄ°ZÄ°P YOLU BAG EVLERÄ°,37.1382,37.3841,Bus Stop
2260,SERPÄ°L OKTAY KARA ORTA OKULU,37.0302,37.4501,Bus Stop
2263,YEÅÄ°LCE MAH.OKUL,37.0932,37.3991,Bus Stop
2264,TÜVTÜRK TAT PİLİÇ,37.1142,37.4321,Bus Stop
2266,SARIT MAH.3,37.0062,37.3481,Bus Stop
2267,SARIT MAH.4,37.0272,37.3811,Bus Stop
2268,SARIT MAH.2,37.0482,37.4141,Bus Stop
2269,SARIT MAH.6,37.0692,37.4471,Bus Stop
2270,SARIT MAH.7,37.0902,37.3301,Bus Stop
2271,SARIT MAH.8,37.1112,37.3631,Bus Stop
2272,SARIT MAH.1,37.1322,37.3961,Bus Stop
2273,KÖRKÜN MAH.3,37.0032,37.4291,Bus Stop
2274,KÖRKÜN MAH.4,37.0242,37.3121,Bus Stop
2276,ATATÜRK MAH.1081.NOLU CADDE,37.0662,37.3781,Bus Stop
2277,ATATÜRK MAH.1085.NOLU SOKAK,37.0872,37.4111,Bus Stop
2278,ÇİMENLİ MAH.,37.1082,37.4441,Bus Stop
2280,KARACABURÇ MAH.4,37.0002,37.3601,Bus Stop
2281,KARACABURÇ MAH.3,37.0212,37.3931,Bus Stop
2282,KARACABURÇ MAH.2,37.0422,37.4261,Bus Stop
2283,KARACABURÇ MAH.1,37.0632,37.3091,Bus Stop
2284,ERÄ°KLÄ° MAH.4,37.0842,37.3421,Bus Stop
2285,ERÄ°KLÄ° MAH.1,37.1052,37.3751,Bus Stop
2286,SAM MAH.MEYDAN,37.1262,37.4081,Bus Stop
2287,ÅAHÄ°NBEY ASFALT ÅANTÄ°YESÄ°,36.9972,37.4411,Bus Stop
2288,DUMLUPINAR ANADOLU LÄ°SESÄ°,37.0182,37.3241,Bus Stop
2290,HUMANIZLI MAH.MEYDAN,37.0602,37.3901,Bus Stop
2291,BÜLBÜLZADE ABDULLAH EDİP ORTA OKULU,37.0812,37.4231,Bus Stop
2292,ÅEHÄ°T BÄ°NBAÅI ALAN KULAKSIZ BLV.PARK,37.1022,37.3061,Bus Stop
2293,AK EMLAK,37.1232,37.3391,Bus Stop
2294,ÇAYBAŞI MAH.HAYVAN PAZARI YOLU 1.,36.9942,37.3721,Bus Stop
2295,ÇAYBAŞI MAH.HAYVAN PAZARI YOLU 2.,37.0152,37.4051,Bus Stop
2296,ÇAYBAŞI MAH.HAYVAN PAZARI YOLU 3.,37.0362,37.4381,Bus Stop
2297,BAYRAMLI MAH.GÄ°RÄ°Å,37.0572,37.3211,Bus Stop
2298,BAYRAMLI MAH.UN DEGÄ°RMENÄ°,37.0782,37.3541,Bus Stop
2299,ABDULHAMÄ°T HAN MAH.KAVÅAK,37.0992,37.3871,Bus Stop
2301,GÜZELVADİ MAH.51.NOLU CADDE,36.9912,37.3031,Bus Stop
